id	text	emotions
6672	Do you know what, it's going to pass,eventually, I mean it'll never pass, it'll always be there, and you'll always remember and everything like that, but you know.  It'll get easier I guess.	ecstasy serenity	
6673	yeah.	serenity	
6674	It's hard to say good-bye.	pleasantness	
6675	Absolutely.	serenity	
6676	[BREATHING]	ecstasy enthusiasm	
6677	Do you know what, if it was me that died, I'd really want you to be crying and being really upset too any way. So, I think you should definitely do this, because it's trying what it's supposed to be.	grief terror	
6678	[LAUGHTER]	enthusiasm delight	
6679	yeah yeah.	serenity	
6680	So guess what.		
6681	what		
6682	I got into college.		
6683	Shut up.  What'd you get, where'd you get accepted to? please	acceptance	
6684	Oh, sweet.	pleasantness	
6685	So you're not going to leave me.		
6686	I'll stay in town.	ecstasy delight	
6687	Uh- I don't know.		
6688	Well, I don't want to, I don't want to live with my mom.	pleasantness eagerness	
6689	Okay, you're right, you're right, you're right,  right.  Maybe we should get a place together.	serenity	
6690	Whoa.  What an idea.  Where would you want to live?	ecstasy	
6691	That's fine.  You don't have to go to school to live near U.S.C..	pleasantness	
6692	Fair enough.	acceptance	
6693	Whoa, this is going to be so much fun.	anger	
6694	it is going to be so much fun. Yes.	ecstasy pleasantness	
6695	Uh! I'm so happy that you're not going to go away.	ecstasy delight	
6696	Thank you. I know, I'm really, really, really excited.	joy	
6697	I know they have a really, really great program for what I want to do.	delight	
6698	You're going to have so much fun.  And there's lo- tons of people, you're going to meet so many people, I'm going to meet so many people too, because we're going to be there together.	joy pleasantness	
6699	Can we for real live together?	delight	
6700	Sure, why not.  I don't know why not, I'm not doing anything I have no plans, I could live anywhere I want.	dislike	
6701	awesome.	pleasantness	
6702	So should we get a place near campus? or-		
6703	That'll be great. That'll be great.	delight	
6704	We should try to find, like, a party spot though, like you know where there's going to be a lot of parties, where there are cool people, though.  Do you know any people that might be out there?	enthusiasm calmness	
6705	okay.	serenity	
6706	Yeah, me either.	serenity	
6707	[garbage] I know, I know, I know, we'll figure it out.  Right?  [garbage] it is going to be so much fun.	ecstasy delight	
6708	That happens. That happens at time		
6709	yeah.	serenity	
6710	You can't make fun of me because I'm not going to school, though, because I'm going to be working though.	ecstasy bliss	
6711	[LAUGHTER] Oh, I'm going to be working too, I mean.	enthusiasm ecstasy	
6712	Well, yeah, of course, but you're going to be working on your school stuff too, and partying that takes up a lot of time, right, especially at U.S.C., I hear it's a big party college.	ecstasy enthusiasm	
6713	I- I hear the same.		
6714	I don't know how I feel about that, but-	enthusiasm delight	
6715	I know exactly how you feel about that. I think you feel really excited about it.  I know you are. I can tell. I know you.	bliss delight	
6716	oh yeah.	serenity	
6717	oh yeah.	serenity	
6718	You're a wild and crazy woman.	enthusiasm	
6719	[LAUGHTER] Oh, it'll be awesome, that's for sure.	pleasantness eagerness	
6720	Uh huh, it will be awesome.	anger	
6721	Oh, man, I'd have been so mad at you.  I'd have been so mad at you, because, what could I have done,	anger	
6722	living near the U.S.C. campus by myself, not going to school there. just really pathetic and sad.	grief fear	
6723	[LAUGHTER] by yourself.	enthusiasm delight	
6724	living near campus, and not going to school.	enthusiasm delight	
6725	[LAUGHTER]	enthusiasm delight	
6726	yeah.	serenity	
6727	We should go apartment shop-er-hunting.	grief fear	
6728	Tomorrow, tomorrow, tomorrow-		
6729	yeah.	serenity	
6730	Good.  We'll have to have one soon, you're going to have to go to school in a couple of months.	pleasantness	
6731	Woo-	ecstasy bliss	
6732	Oh God, it's awesome... There's going to be tons of places. [garbage]	rage terror	
6733	exciting.	joy	
6734	Can I help you?	pleasantness	
6735	Yes, I'm um- just getting my I.D.  I need a new I.D.	ecstasy calmness	
6736	What do you mean?  I filled out my forms and I rushed to get my I.D.	ecstasy delight	
6737	Right, but this is the wrong form.  Somebody gave you the wrong form.	loathing	
6738	The wrong form?	loathing	
6739	Yeah.  So, I can't -- I can't do anything-	serenity	
6740	What's wrong about this form?  It says new I.D. on it.	terror loathing	
6741	No, but this is for um- replacements and you need a new -- whole new license as a California --	grief disgust	
6742	What's the difference?  What's the difference between that form and this form?	ecstasy delight	
6743	Sir, don't get an attitude with me.	ecstasy enthusiasm	
6744	I'm not getting a -- well, you wait in this line and not get an attitude.	pleasantness eagerness	
6745	No, I understand and there are a lot of people here.  But what I'm telling you is that it's different for different states and since your getting a new license in the state of California -- You have to fill out a different form than you did.	ecstasy calmness	
6746	yeah.	serenity	
6747	right.		
6748	Well then, when I showed them my I.D. before and I said I had to get a new I.D, why didn't they tell me to fill out the right form?	ecstasy pleasantness	
6749	I don't know.  I don't know who told you.  It wasn't me.	grief	
6750	Well, it was this girl standing right next to you.  Can we ask her why she didn't let me fill out the right form?	annoyance dislike	
6751	You- You can ask her if you want, but she's busy and she probably won't answer you.	grief loathing	
6752	I know.		
6753	Sir, you- I mean	ecstasy enthusiasm	
6754	Do you know how long it's gonna take me to start all over and fill out the new form?	ecstasy enthusiasm	
6755	You can waist as much as you want	dislike	
6756	Yeah.  I know it's gonna take a minute.  But you-- so you might as well get started now.	grief loathing	
6757	I can't take this one, sir. this is the wrong form.	loathing	
6758	Why can't we just -- you know what?  How about if we just pretend that I'm getting a -- renewing my California I.D. and we just don't tell anybody -- That I'm getting a new one from a different state?	ecstasy delight	
6759	Sir, please don't waste my time.	ecstasy delight	
6760	There is nothing I can do about it.  You need to take this other form and fill it out and go stand in the other line.	ecstasy pleasantness	
6761	Come on!  You know -- you can't just take -- make a little exception to the rule?  I know that you guys make exceptions.  I see -- you know, if I was-if I was your friend and you knew me, or something like that, you'd probably make a little exception for me wouldn't you?	ecstasy delight	
6762	They're different forms, we process them all different-	ecstasy delight	
6763	I -- there's no way I'd make an exception.	rage melancholy	
6764	Sir, don't patronize me.  I can't make an exception.  I don't- I don't have the power to do that.  It's a different form.	ecstasy delight	
6765	Sir, you're gonna have to go stand in the other line.	ecstasy enthusiasm	
6766	I'm not leaving this line until I get my new I.D.  That's as simple as it is.  I'm not leaving this line until I get my new I.D.	ecstasy enthusiasm	
6767	Well, then you're just gonna look stupid because I'm just waiting for an I.D. and you're gonna make security take me out because I want my I.D.	eagerness pleasantness	
6768	But you filled out the wrong form and you're in the wrong line and you're wasting both of our times.	loathing	
6769	Well, that's unfortunate, sir.  You're gonna have to go stand in the other line now.	terror	
6770	This is crap.  You know, I don't even know why I'm in this state.  Screw California.  I'm out of here.	grief rage	
6771	Guess what?		
6772	what?		
6773	I did it, I asked her to marry me.	ecstasy delight	
6774	Yes, I did it.	ecstasy calmness	
6775	When?		
6776	Oh my god, it was just last weekend.	rage terror	
6777	Oh, what, how- where how did you do it?	ecstasy bliss	
6778	She--,well, she said yes, first of all, let me say that right off the bat. Well, I would like to assume, too.  But you never know these things, right?	ecstasy pleasantness	
6779	Okay good. I I assumed.	loathing	
6780	oh-		
6781	I did it up at Yosemite.  We went camping right like we usually do.  You know we go camping up there all the time.  But, um- the waterfalls had died down a little bit, you know. And so uh- we-I had her climb up.	ecstasy enthusiasm	
6782	uh-huh	anger	
6783	Well, instead I climb up on the rock and like I- I didn't do it -- well, I did it on purpose. I made it look like I accidentally did it.  I slipped down into this pool of water, right?  And she freaks out because I slide all the way down this rock.  And um-	ecstasy delight	
6784	And I pop up out of the water -- and I had planned it already, you know? I pop up out of the water and I [BREATHING] and I like, grab her hand, you know.  and that In my hand, I've got the ring.	ecstasy enthusiasm	
6785	And she's like- she feels it you know and she doesn't know what it is.  And she you know helps me get out and I won't let go of her hand.  And she's like, what are you doing?  I and said, You saved my life, now will you marry me?	ecstasy enthusiasm	
6786	Oh, my God.  That's so dramatic.	ecstasy delight	
6787	Wasn't that great? I didn't want it to be too hokey.but- but- She liked it.She liked it.	pleasantness	
6788	so cute.	delight	
6789	No, it's totally original, though.	ecstasy delight	
